location,latitude,longitude,plusdirection,mindirection,direction,datetime,count,speed_mean
Zuiderzeeweg,52.370356,4.962579,Zeeburgerdijk richting Ijburglaan,Ijburglaan richting Zeeburgerdijk,1,2022-02-24,1798,23.39
Zuiderzeeweg,52.370356,4.962579,Zeeburgerdijk richting Ijburglaan,Ijburglaan richting Zeeburgerdijk,-1,2022-02-25,19,16.74
Zuiderzeeweg,52.370356,4.962579,Zeeburgerdijk richting Ijburglaan,Ijburglaan richting Zeeburgerdijk,1,2022-02-25,1897,22.04
Zuiderzeeweg,52.370356,4.962579,Zeeburgerdijk richting Ijburglaan,Ijburglaan richting Zeeburgerdijk,-1,2022-02-26,15,14.87
Zuiderzeeweg,52.370356,4.962579,Zeeburgerdijk richting Ijburglaan,Ijburglaan richting Zeeburgerdijk,1,2022-02-26,2784,22.83
Zuiderzeeweg,52.370356,4.962579,Zeeburgerdijk richting Ijburglaan,Ijburglaan richting Zeeburgerdijk,-1,2022-02-27,22,13.91
Zuiderzeeweg,52.370356,4.962579,Zeeburgerdijk richting Ijburglaan,Ijburglaan richting Zeeburgerdijk,1,2022-02-27,2692,23.05
Zuiderzeeweg,52.370356,4.962579,Zeeburgerdijk richting Ijburglaan,Ijburglaan richting Zeeburgerdijk,-1,2022-02-28,17,12.06
Zuiderzeeweg,52.370356,4.962579,Zeeburgerdijk richting Ijburglaan,Ijburglaan richting Zeeburgerdijk,1,2022-02-28,3003,23.53
Zuiderzeeweg,52.370356,4.962579,Zeeburgerdijk richting Ijburglaan,Ijburglaan richting Zeeburgerdijk,-1,2022-03-01,14,16.71
Zuiderzeeweg,52.370356,4.962579,Zeeburgerdijk richting Ijburglaan,Ijburglaan richting Zeeburgerdijk,1,2022-03-01,2633,22.53
Zuiderzeeweg,52.370356,4.962579,Zeeburgerdijk richting Ijburglaan,Ijburglaan richting Zeeburgerdijk,-1,2022-03-02,28,15.64
Zuiderzeeweg,52.370356,4.962579,Zeeburgerdijk richting Ijburglaan,Ijburglaan richting Zeeburgerdijk,1,2022-03-02,3218,21.94
Zuiderzeeweg,52.370356,4.962579,Zeeburgerdijk richting Ijburglaan,Ijburglaan richting Zeeburgerdijk,-1,2022-03-03,16,14.94
Zuiderzeeweg,52.370356,4.962579,Zeeburgerdijk richting Ijburglaan,Ijburglaan richting Zeeburgerdijk,1,2022-03-03,3377,21.91
Zuiderzeeweg,52.370356,4.962579,Zeeburgerdijk richting Ijburglaan,Ijburglaan richting Zeeburgerdijk,-1,2022-03-04,17,16.76
Zuiderzeeweg,52.370356,4.962579,Zeeburgerdijk richting Ijburglaan,Ijburglaan richting Zeeburgerdijk,1,2022-03-04,3341,21.93
Zuiderzeeweg,52.370356,4.962579,Zeeburgerdijk richting Ijburglaan,Ijburglaan richting Zeeburgerdijk,-1,2022-03-05,14,12.21
Zuiderzeeweg,52.370356,4.962579,Zeeburgerdijk richting Ijburglaan,Ijburglaan richting Zeeburgerdijk,1,2022-03-05,3082,21.33
Zuiderzeeweg,52.370356,4.962579,Zeeburgerdijk richting Ijburglaan,Ijburglaan richting Zeeburgerdijk,-1,2022-03-06,26,13.42
Zuiderzeeweg,52.370356,4.962579,Zeeburgerdijk richting Ijburglaan,Ijburglaan richting Zeeburgerdijk,1,2022-03-06,2549,21.69
Zuiderzeeweg,52.370356,4.962579,Zeeburgerdijk richting Ijburglaan,Ijburglaan richting Zeeburgerdijk,-1,2022-03-07,6,16.67
Zuiderzeeweg,52.370356,4.962579,Zeeburgerdijk richting Ijburglaan,Ijburglaan richting Zeeburgerdijk,1,2022-03-07,2964,21.77
Zuiderzeeweg,52.370356,4.962579,Zeeburgerdijk richting Ijburglaan,Ijburglaan richting Zeeburgerdijk,-1,2022-03-08,11,15.27
Zuiderzeeweg,52.370356,4.962579,Zeeburgerdijk richting Ijburglaan,Ijburglaan richting Zeeburgerdijk,1,2022-03-08,3183,23.34
Zuiderzeeweg,52.370356,4.962579,Zeeburgerdijk richting Ijburglaan,Ijburglaan richting Zeeburgerdijk,-1,2022-03-09,14,14.21
Zuiderzeeweg,52.370356,4.962579,Zeeburgerdijk richting Ijburglaan,Ijburglaan richting Zeeburgerdijk,1,2022-03-09,3382,23.38
Zuiderzeeweg,52.370356,4.962579,Zeeburgerdijk richting Ijburglaan,Ijburglaan richting Zeeburgerdijk,-1,2022-03-10,15,15.2
Zuiderzeeweg,52.370356,4.962579,Zeeburgerdijk richting Ijburglaan,Ijburglaan richting Zeeburgerdijk,1,2022-03-10,3479,23.48
Zuiderzeeweg,52.370356,4.962579,Zeeburgerdijk richting Ijburglaan,Ijburglaan richting Zeeburgerdijk,-1,2022-03-11,14,14.86
Zuiderzeeweg,52.370356,4.962579,Zeeburgerdijk richting Ijburglaan,Ijburglaan richting Zeeburgerdijk,1,2022-03-11,3470,23.01
Zuiderzeeweg,52.370356,4.962579,Zeeburgerdijk richting Ijburglaan,Ijburglaan richting Zeeburgerdijk,-1,2022-03-12,18,14.61
Zuiderzeeweg,52.370356,4.962579,Zeeburgerdijk richting Ijburglaan,Ijburglaan richting Zeeburgerdijk,1,2022-03-12,2826,23.86
Zuiderzeeweg,52.370356,4.962579,Zeeburgerdijk richting Ijburglaan,Ijburglaan richting Zeeburgerdijk,-1,2022-03-13,21,15.05
Zuiderzeeweg,52.370356,4.962579,Zeeburgerdijk richting Ijburglaan,Ijburglaan richting Zeeburgerdijk,1,2022-03-13,2877,23.59
Zuiderzeeweg,52.370356,4.962579,Zeeburgerdijk richting Ijburglaan,Ijburglaan richting Zeeburgerdijk,-1,2022-03-14,20,15.75
Zuiderzeeweg,52.370356,4.962579,Zeeburgerdijk richting Ijburglaan,Ijburglaan richting Zeeburgerdijk,1,2022-03-14,3100,23.32
Zuiderzeeweg,52.370356,4.962579,Zeeburgerdijk richting Ijburglaan,Ijburglaan richting Zeeburgerdijk,-1,2022-03-15,26,15.81
Zuiderzeeweg,52.370356,4.962579,Zeeburgerdijk richting Ijburglaan,Ijburglaan richting Zeeburgerdijk,1,2022-03-15,3397,22.23
Zuiderzeeweg,52.370356,4.962579,Zeeburgerdijk richting Ijburglaan,Ijburglaan richting Zeeburgerdijk,-1,2022-03-16,12,13.33
Zuiderzeeweg,52.370356,4.962579,Zeeburgerdijk richting Ijburglaan,Ijburglaan richting Zeeburgerdijk,1,2022-03-16,3519,23.24
Zuiderzeeweg,52.370356,4.962579,Zeeburgerdijk richting Ijburglaan,Ijburglaan richting Zeeburgerdijk,-1,2022-03-17,15,14.33
Zuiderzeeweg,52.370356,4.962579,Zeeburgerdijk richting Ijburglaan,Ijburglaan richting Zeeburgerdijk,1,2022-03-17,3339,22.82
Zuiderzeeweg,52.370356,4.962579,Zeeburgerdijk richting Ijburglaan,Ijburglaan richting Zeeburgerdijk,-1,2022-03-18,11,15.73
Zuiderzeeweg,52.370356,4.962579,Zeeburgerdijk richting Ijburglaan,Ijburglaan richting Zeeburgerdijk,1,2022-03-18,3661,21.93
Zuiderzeeweg,52.370356,4.962579,Zeeburgerdijk richting Ijburglaan,Ijburglaan richting Zeeburgerdijk,-1,2022-03-19,26,15.35
Zuiderzeeweg,52.370356,4.962579,Zeeburgerdijk richting Ijburglaan,Ijburglaan richting Zeeburgerdijk,1,2022-03-19,3287,21.18
Zuiderzeeweg,52.370356,4.962579,Zeeburgerdijk richting Ijburglaan,Ijburglaan richting Zeeburgerdijk,-1,2022-03-20,24,15.75
Zuiderzeeweg,52.370356,4.962579,Zeeburgerdijk richting Ijburglaan,Ijburglaan richting Zeeburgerdijk,1,2022-03-20,2095,22.95
Zuiderzeeweg,52.370356,4.962579,Zeeburgerdijk richting Ijburglaan,Ijburglaan richting Zeeburgerdijk,-1,2022-03-21,11,14.82
Zuiderzeeweg,52.370356,4.962579,Zeeburgerdijk richting Ijburglaan,Ijburglaan richting Zeeburgerdijk,1,2022-03-21,3344,22.53
Zuiderzeeweg,52.370356,4.962579,Zeeburgerdijk richting Ijburglaan,Ijburglaan richting Zeeburgerdijk,-1,2022-03-22,11,18.0
Zuiderzeeweg,52.370356,4.962579,Zeeburgerdijk richting Ijburglaan,Ijburglaan richting Zeeburgerdijk,1,2022-03-22,3977,22.56
Zuiderzeeweg,52.370356,4.962579,Zeeburgerdijk richting Ijburglaan,Ijburglaan richting Zeeburgerdijk,-1,2022-03-23,13,17.38
Zuiderzeeweg,52.370356,4.962579,Zeeburgerdijk richting Ijburglaan,Ijburglaan richting Zeeburgerdijk,1,2022-03-23,4087,22.23
Zuiderzeeweg,52.370356,4.962579,Zeeburgerdijk richting Ijburglaan,Ijburglaan richting Zeeburgerdijk,-1,2022-03-24,20,15.05
Zuiderzeeweg,52.370356,4.962579,Zeeburgerdijk richting Ijburglaan,Ijburglaan richting Zeeburgerdijk,1,2022-03-24,3955,22.29
Zuiderzeeweg,52.370356,4.962579,Zeeburgerdijk richting Ijburglaan,Ijburglaan richting Zeeburgerdijk,-1,2022-03-25,17,19.35
Zuiderzeeweg,52.370356,4.962579,Zeeburgerdijk richting Ijburglaan,Ijburglaan richting Zeeburgerdijk,1,2022-03-25,3860,21.87
Zuiderzeeweg,52.370356,4.962579,Zeeburgerdijk richting Ijburglaan,Ijburglaan richting Zeeburgerdijk,-1,2022-03-26,27,14.44
Zuiderzeeweg,52.370356,4.962579,Zeeburgerdijk richting Ijburglaan,Ijburglaan richting Zeeburgerdijk,1,2022-03-26,3902,22.13
Zuiderzeeweg,52.370356,4.962579,Zeeburgerdijk richting Ijburglaan,Ijburglaan richting Zeeburgerdijk,-1,2022-03-27,21,18.05
Zuiderzeeweg,52.370356,4.962579,Zeeburgerdijk richting Ijburglaan,Ijburglaan richting Zeeburgerdijk,1,2022-03-27,3251,22.21
Zuiderzeeweg,52.370356,4.962579,Zeeburgerdijk richting Ijburglaan,Ijburglaan richting Zeeburgerdijk,-1,2022-03-28,18,13.72
Zuiderzeeweg,52.370356,4.962579,Zeeburgerdijk richting Ijburglaan,Ijburglaan richting Zeeburgerdijk,1,2022-03-28,3185,22.44
Zuiderzeeweg,52.370356,4.962579,Zeeburgerdijk richting Ijburglaan,Ijburglaan richting Zeeburgerdijk,-1,2022-03-29,8,17.0
Zuiderzeeweg,52.370356,4.962579,Zeeburgerdijk richting Ijburglaan,Ijburglaan richting Zeeburgerdijk,1,2022-03-29,3408,22.21
Zuiderzeeweg,52.370356,4.962579,Zeeburgerdijk richting Ijburglaan,Ijburglaan richting Zeeburgerdijk,-1,2022-03-30,22,15.14
Zuiderzeeweg,52.370356,4.962579,Zeeburgerdijk richting Ijburglaan,Ijburglaan richting Zeeburgerdijk,1,2022-03-30,3138,22.13
Zuiderzeeweg,52.370356,4.962579,Zeeburgerdijk richting Ijburglaan,Ijburglaan richting Zeeburgerdijk,-1,2022-03-31,6,15.0
